value,qualifiers,dateTime,station,parameter,param_code
493.0,['P'],2026-02-13 07:15:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
493.0,['P'],2026-02-13 07:30:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
493.0,['P'],2026-02-13 07:45:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
493.0,['P'],2026-02-13 08:00:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
493.0,['P'],2026-02-13 08:15:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
493.0,['P'],2026-02-13 08:30:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
493.0,['P'],2026-02-13 08:45:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
492.0,['P'],2026-02-13 09:00:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
492.0,['P'],2026-02-13 09:15:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
492.0,['P'],2026-02-13 09:30:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
492.0,['P'],2026-02-13 09:45:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
492.0,['P'],2026-02-13 10:00:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
491.0,['P'],2026-02-13 10:15:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
491.0,['P'],2026-02-13 10:30:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
491.0,['P'],2026-02-13 10:45:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
491.0,['P'],2026-02-13 11:00:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
490.0,['P'],2026-02-13 11:15:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
490.0,['P'],2026-02-13 11:30:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
489.0,['P'],2026-02-13 11:45:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
489.0,['P'],2026-02-13 12:00:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
488.0,['P'],2026-02-13 12:15:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
488.0,['P'],2026-02-13 12:30:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
487.0,['P'],2026-02-13 12:45:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
487.0,['P'],2026-02-13 13:00:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
486.0,['P'],2026-02-13 13:15:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
486.0,['P'],2026-02-13 13:30:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
485.0,['P'],2026-02-13 13:45:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
485.0,['P'],2026-02-13 14:00:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-13 14:15:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-13 14:30:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-13 14:45:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
483.0,['P'],2026-02-13 15:00:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
483.0,['P'],2026-02-13 15:15:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
483.0,['P'],2026-02-13 15:30:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
482.0,['P'],2026-02-13 15:45:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
482.0,['P'],2026-02-13 16:00:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
482.0,['P'],2026-02-13 16:15:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
481.0,['P'],2026-02-13 16:30:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
481.0,['P'],2026-02-13 16:45:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
481.0,['P'],2026-02-13 17:00:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
481.0,['P'],2026-02-13 17:15:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
481.0,['P'],2026-02-13 17:30:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
481.0,['P'],2026-02-13 17:45:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
481.0,['P'],2026-02-13 18:00:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
481.0,['P'],2026-02-13 18:15:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
481.0,['P'],2026-02-13 18:30:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
481.0,['P'],2026-02-13 18:45:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
481.0,['P'],2026-02-13 19:00:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
481.0,['P'],2026-02-13 19:15:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
481.0,['P'],2026-02-13 19:30:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
481.0,['P'],2026-02-13 19:45:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
481.0,['P'],2026-02-13 20:00:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
481.0,['P'],2026-02-13 20:15:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
481.0,['P'],2026-02-13 20:30:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
481.0,['P'],2026-02-13 20:45:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
481.0,['P'],2026-02-13 21:00:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
482.0,['P'],2026-02-13 21:15:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
482.0,['P'],2026-02-13 21:30:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
482.0,['P'],2026-02-13 21:45:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
482.0,['P'],2026-02-13 22:00:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
482.0,['P'],2026-02-13 22:15:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
482.0,['P'],2026-02-13 22:30:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
483.0,['P'],2026-02-13 22:45:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
483.0,['P'],2026-02-13 23:00:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
483.0,['P'],2026-02-13 23:15:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
483.0,['P'],2026-02-13 23:30:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
483.0,['P'],2026-02-13 23:45:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-14 00:00:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-14 00:15:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-14 00:30:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-14 00:45:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-14 01:00:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-14 01:15:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-14 01:30:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-14 01:45:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-14 02:00:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-14 02:15:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-14 02:30:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-14 02:45:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-14 03:00:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-14 03:15:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-14 03:30:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-14 03:45:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-14 04:00:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-14 04:15:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-14 04:30:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-14 04:45:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-14 05:00:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-14 05:15:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-14 05:30:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-14 05:45:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-14 06:00:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-14 06:15:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-14 06:30:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-14 06:45:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-14 07:00:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-14 07:15:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-14 07:30:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-14 07:45:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-14 08:00:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-14 08:15:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-14 08:30:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-14 08:45:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-14 09:00:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-14 09:15:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-14 09:30:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-14 09:45:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-14 10:00:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-14 10:15:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-14 10:30:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-14 10:45:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-14 11:00:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
483.0,['P'],2026-02-14 11:15:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
483.0,['P'],2026-02-14 11:30:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
483.0,['P'],2026-02-14 11:45:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
482.0,['P'],2026-02-14 12:00:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
482.0,['P'],2026-02-14 12:15:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
481.0,['P'],2026-02-14 12:30:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
481.0,['P'],2026-02-14 12:45:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
480.0,['P'],2026-02-14 13:00:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
480.0,['P'],2026-02-14 13:15:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
479.0,['P'],2026-02-14 13:30:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
479.0,['P'],2026-02-14 13:45:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
478.0,['P'],2026-02-14 14:00:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
478.0,['P'],2026-02-14 14:15:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
477.0,['P'],2026-02-14 14:30:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
477.0,['P'],2026-02-14 14:45:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
477.0,['P'],2026-02-14 15:00:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
476.0,['P'],2026-02-14 15:15:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
476.0,['P'],2026-02-14 15:30:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
476.0,['P'],2026-02-14 15:45:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
475.0,['P'],2026-02-14 16:00:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
475.0,['P'],2026-02-14 16:15:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
475.0,['P'],2026-02-14 16:30:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
475.0,['P'],2026-02-14 16:45:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
475.0,['P'],2026-02-14 17:00:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
475.0,['P'],2026-02-14 17:15:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
475.0,['P'],2026-02-14 17:30:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
475.0,['P'],2026-02-14 17:45:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
475.0,['P'],2026-02-14 18:00:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
475.0,['P'],2026-02-14 18:15:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
475.0,['P'],2026-02-14 18:30:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
475.0,['P'],2026-02-14 18:45:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
475.0,['P'],2026-02-14 19:00:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
475.0,['P'],2026-02-14 19:15:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
475.0,['P'],2026-02-14 19:30:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
475.0,['P'],2026-02-14 19:45:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
475.0,['P'],2026-02-14 20:00:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
476.0,['P'],2026-02-14 20:15:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
476.0,['P'],2026-02-14 20:30:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
476.0,['P'],2026-02-14 20:45:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
476.0,['P'],2026-02-14 21:00:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
476.0,['P'],2026-02-14 21:15:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
477.0,['P'],2026-02-14 21:30:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
477.0,['P'],2026-02-14 21:45:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
477.0,['P'],2026-02-14 22:00:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
477.0,['P'],2026-02-14 22:15:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
478.0,['P'],2026-02-14 22:30:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
478.0,['P'],2026-02-14 22:45:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
478.0,['P'],2026-02-14 23:00:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
478.0,['P'],2026-02-14 23:15:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
479.0,['P'],2026-02-14 23:30:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
479.0,['P'],2026-02-14 23:45:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
479.0,['P'],2026-02-15 00:00:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
479.0,['P'],2026-02-15 00:15:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
480.0,['P'],2026-02-15 00:30:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
480.0,['P'],2026-02-15 00:45:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
480.0,['P'],2026-02-15 01:00:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
480.0,['P'],2026-02-15 01:15:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
480.0,['P'],2026-02-15 01:30:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
481.0,['P'],2026-02-15 01:45:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
481.0,['P'],2026-02-15 02:00:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
481.0,['P'],2026-02-15 02:15:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
481.0,['P'],2026-02-15 02:30:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
481.0,['P'],2026-02-15 02:45:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
482.0,['P'],2026-02-15 03:00:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
482.0,['P'],2026-02-15 03:15:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
482.0,['P'],2026-02-15 03:30:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
482.0,['P'],2026-02-15 03:45:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
483.0,['P'],2026-02-15 04:00:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
483.0,['P'],2026-02-15 04:15:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
483.0,['P'],2026-02-15 04:30:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
483.0,['P'],2026-02-15 04:45:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-15 05:00:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-15 05:15:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-15 05:30:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
484.0,['P'],2026-02-15 05:45:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
485.0,['P'],2026-02-15 06:00:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
485.0,['P'],2026-02-15 06:15:00-05:00,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",Specific conductance,00095
